info_type_id,movie_id,info,keyword,phonetic_code,production_year,title
3,2102948,Western,raining,R52,1967,Rango
3,4144145,Western,raining,R52,2013,Reins
3,4168273,Western,raining,R52,2010,"Rua MÃ£o Ãšnica"
3,4136888,Western,raining,R52,2015,"Re Inc."
3,4170528,Western,raining,R52,2011,Running
3,4155584,Western,raining,R52,2005,Ringo
3,4133593,Western,raining,R52,2012,Ramus
3,4134190,Western,raining,R52,2011,Rango
3,4411016,Western,raining,R52,2007,"The Ranch"
3,4417083,Western,raining,R52,1919,"The Run Aways"
3,3675139,Western,handcuffed-to-a-bed,H5321,1917,"Hands Up!"
3,3675112,Western,handcuffed-to-a-bed,H5321,1921,"Hands Off!"
3,3675104,Western,handcuffed-to-a-bed,H5321,1927,"Hands Off"
3,4143003,Western,reference-to-dagmar-havlova,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-dagmar-havlova,R1652,1928,"Rip Roaring Logan"
3,3786846,Western,jane-austen,J5235,1952,"Junction City"
3,3777725,Western,jane-austen,J5235,1913,"Jim's Atonement"
3,4444095,Western,woods,W32,1911,"The White Squaw"
3,4444097,Western,woods,W32,1920,"The White Squaw"
3,4444094,Western,woods,W32,1910,"The White Squaw"
3,4444093,Western,woods,W32,1908,"The White Squaw"
3,4444096,Western,woods,W32,1913,"The White Squaw"
3,4444098,Western,woods,W32,1956,"The White Squaw"
3,4444135,Western,woods,W32,2014,"The White Witch"
3,4557991,Western,woods,W32,1921,"White Oak"
3,3675468,Western,hanging,H5252,1952,"Hangman's Knot"
3,3675246,Western,hanging,H5252,2016,"Hang 'em High"
3,3694552,Western,hanging,H5252,1971,"Hey amigo 5 mezar"
3,3675244,Western,hanging,H5252,1968,"Hang 'Em High"
3,3675341,Western,hanging,H5252,1966,"Hanggang may buhay"
3,3706713,Western,hanging,H5252,2011,"Homens Com Cheiro de Flor"
3,3706303,Western,hanging,H5252,2011,Homecoming
3,3718402,Western,hanging,H5252,1916,"Humanizing Mr. Winsby"
3,3706334,Western,hanging,H5252,2016,Homecoming
3,4363919,Western,hanging,H5252,1969,"The Hanging of Jake Ellis"
3,4363922,Western,hanging,H5252,1959,"The Hanging Tree"
3,4468212,Western,taunton-trial-court,T5353,1953,"Tom Tom Tomcat"
3,4143003,Western,reference-to-a-dental-hygienist,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-a-dental-hygienist,R1652,1928,"Rip Roaring Logan"
3,4143003,Western,reference-to-whoopi-goldberg,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-whoopi-goldberg,R1652,1928,"Rip Roaring Logan"
3,4143003,Western,reference-to-the-byrds,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-the-byrds,R1652,1928,"Rip Roaring Logan"
3,3349658,Western,bicycle-accident,B2423,1910,"Big Elk's Turndown"
3,4143003,Western,reference-to-mad-max,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-mad-max,R1652,1928,"Rip Roaring Logan"
3,4143003,Western,reference-to-boris-yeltsin,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-boris-yeltsin,R1652,1928,"Rip Roaring Logan"
3,3691242,Western,hormone,H65,1924,"Her Man"
3,4258111,Western,studio-city-california,S3232,1940,"Stage to Chino"
3,4258132,Western,studio-city-california,S3232,1938,"Stagecoach Days"
3,4249162,Western,studio-city-california,S3232,NULL,"Southwest to Sonora"
3,4258114,Western,studio-city-california,S3232,1950,"Stage to Tucson"
3,4258148,Western,studio-city-california,S3232,2016,"Stagecoach: The Texas Jack Story"
3,4257820,Western,studio-city-california,S3232,1926,"Stacked Cards"
3,4143003,Western,reference-to-the-battle-of-trafalgar,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-the-battle-of-trafalgar,R1652,1928,"Rip Roaring Logan"
3,3280905,Western,extramarital-affair,E2365,1911,"An Easterner's Peril"
3,3280902,Western,extramarital-affair,E2365,1913,"An Eastern Cyclone at Bluff Ranch"
3,3280904,Western,extramarital-affair,E2365,1920,"An Eastern Westerner"
3,3584696,Western,extramarital-affair,E2365,1987,"Extreme Prejudice"
3,4346013,Western,extramarital-affair,E2365,1907,"The Easterner; or, A Tale of the West"
3,4346006,Western,extramarital-affair,E2365,1911,"The Eastern Cowboy"
3,3219569,Western,bulletproof-glass,B4316,2014,"A Ballad for Tex"
3,3220942,Western,bulletproof-glass,B4316,1963,"A Bullet for Billy the Kid"
3,3324321,Western,bulletproof-glass,B4316,1967,"Ballata per un pistolero"
3,3362648,Western,bulletproof-glass,B4316,1991,"Blood Bros."
3,3340132,Western,bulletproof-glass,B4316,1929,"Below the Border"
3,3340133,Western,bulletproof-glass,B4316,1942,"Below the Border"
3,3363861,Western,bulletproof-glass,B4316,2013,"Bloody Border"
3,3363226,Western,bulletproof-glass,B4316,2010,"Blood Price"
3,3386971,Western,bulletproof-glass,B4316,1964,"Bullet for a Badman"
3,3386992,Western,bulletproof-glass,B4316,1920,"Bullet Proof"
3,3387031,Western,bulletproof-glass,B4316,2012,Bulletproof
3,4324292,Western,bulletproof-glass,B4316,1948,"The Bold Frontiersman"
3,4323684,Western,bulletproof-glass,B4316,1911,"The Blotted Brand"
3,4317797,Western,bulletproof-glass,B4316,2008,"The Ballad of Frank Gilroy"
3,4294176,Western,talent-judge,T4532,1944,"Tall in the Saddle"
3,4101783,Western,prize,P62,1972,"Por Eso"
3,4113976,Western,prize,P62,2013,Prize
3,4407766,Western,prize,P62,2011,"The Price"
3,3746614,Western,intelligence-mole,I5342,1910,"In the Tall Grass Country"
3,3559279,Western,trying-to-escape,T6523,1976,"El trinquetero"
3,4435063,Western,trying-to-escape,T6523,1913,"The Transition"
3,4433150,Western,trying-to-escape,T6523,1936,"The Three Mesquiteers"
3,4455840,Western,trying-to-escape,T6523,1954,"Three Young Texans"
3,4488410,Western,trying-to-escape,T6523,2014,Turncoat
3,28093,Western,voyeur,V6,2015,"5 vor 12"
3,4535517,Western,voyeur,V6,1972,Vur
3,4504342,Western,under-arrest,U5362,1921,"Under Western Skies"
3,4503451,Western,under-arrest,U5362,NULL,"Under a Savage Sun"
3,4504341,Western,under-arrest,U5362,1913,"Under Western Skies"
3,4509634,Western,under-arrest,U5362,1964,"Unter Geiern"
3,4504484,Western,under-arrest,U5362,1942,"Undercover Man"
3,4503495,Western,under-arrest,U5362,1948,"Under California Stars"
3,4503502,Western,under-arrest,U5362,1947,"Under Colorado Skies"
3,4503766,Western,under-arrest,U5362,1937,"Under Strange Flags"
3,4511928,Western,under-arrest,U5362,NULL,"Untrue Grit"
3,4504483,Western,under-arrest,U5362,1936,"Undercover Man"
3,4504650,Western,under-arrest,U5362,1941,"Underground Rustlers"
3,4503484,Western,under-arrest,U5362,1916,"Under Azure Skies"
3,4504345,Western,under-arrest,U5362,1938,"Under Western Stars"
3,4503739,Western,under-arrest,U5362,1923,"Under Secret Orders"
3,4503785,Western,under-arrest,U5362,1923,"Under Suspicion"
3,4503524,Western,under-arrest,U5362,1912,"Under Convict's Stripes"
3,4503475,Western,under-arrest,U5362,1946,"Under Arizona Skies"
3,4503474,Western,under-arrest,U5362,1914,"Under Arizona Skies"
3,4504485,Western,under-arrest,U5362,1934,"Undercover Men"
3,4503742,Western,under-arrest,U5362,1920,"Under Sentence"
3,4504340,Western,under-arrest,U5362,1910,"Under Western Skies"
3,4504343,Western,under-arrest,U5362,1926,"Under Western Skies"
3,4504344,Western,under-arrest,U5362,1945,"Under Western Skies"
3,2743772,Western,princess-costume,P6523,2010,"The Promised Land"
3,4116329,Western,princess-costume,P6523,1997,"Promise the Moon"
3,4409138,Western,princess-costume,P6523,2009,"The Promised Land"
3,4407383,Western,princess-costume,P6523,1922,"The Prairie Mystery"
3,4143003,Western,reference-to-jan-sibik,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-jan-sibik,R1652,1928,"Rip Roaring Logan"
3,4512176,Western,undead,U53,2012,Unwound
3,4247233,Western,switchblade,S3214,1944,"Sota, caballo y rey"
3,362591,Western,bacon,B25,1958,Buckskin
3,3385199,Western,bacon,B25,1968,Buckskin
3,4321465,Western,bacon,B25,1926,"The Big Game"
3,3908638,Western,lock-out,L23,1940,"Lucky Cisco Kid"
3,4385076,Western,lock-out,L23,1914,"The Lucky Shot"
3,4376772,Western,lock-out,L23,1975,"The Last Day"
3,3609846,Western,fall-downstairs,F4352,2017,"Floating Horses: The Life of Casey Tibbs"
3,4446293,Western,wedding-anniversary,W3525,2002,"The Wooden Gun"
3,4443988,Western,wedding-anniversary,W3525,1922,"The White Messenger"
3,4557891,Western,wedding-anniversary,W3525,1910,"White Man's Money, the Indian Curse"
3,4550475,Western,wedding-anniversary,W3525,1911,"What a Woman Can Do"
3,4444376,Western,watching-someone-die,W3252,2009,"The Widow's Might"
3,4536257,Western,watching-someone-die,W3252,1971,"W Django!"
3,3218185,Western,blouse,B42,2002,"800 balas"
3,3360300,Western,blouse,B42,1922,"Blaze Away"
3,3356081,Western,blouse,B42,1937,"Black Aces"
3,3387210,Western,blouse,B42,1987,Bullseye
3,3357637,Western,blouse,B42,1927,"Black Jack"
3,3357642,Western,blouse,B42,1968,"Black Jack"
3,3364976,Western,blouse,B42,2007,"Blue Eyes"
3,4322644,Western,blouse,B42,1921,"The Black Ace"
3,4322645,Western,blouse,B42,1928,"The Black Ace"
3,4143003,Western,reference-to-henry-kissinger,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-henry-kissinger,R1652,1928,"Rip Roaring Logan"
3,4143003,Western,reference-to-julius-satinsky,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-julius-satinsky,R1652,1928,"Rip Roaring Logan"
3,4462007,Western,thunder,T536,2010,Tinder
3,410600,Western,cooking,C252,1957,"Casey Jones"
3,3430005,Western,cooking,C252,1967,Cjamango
3,4174416,Western,spanish-crisis,S1526,2015,"Sabine Crossing"
3,4204095,Western,spanish-crisis,S1526,1955,"Seven Angry Men"
3,4418266,Western,spanish-crisis,S1526,1914,"The Saving Grace"
3,4425765,Western,spanish-crisis,S1526,1909,"The Spanish Girl"
3,4438647,Western,united-nations,U5353,1920,"The Untamed"
3,4438650,Western,united-nations,U5353,1948,"The Untamed Breed"
3,4438648,Western,united-nations,U5353,1928,"The Untamed"
3,4509534,Western,united-nations,U5353,1954,"Untamed Heiress"
3,4509530,Western,united-nations,U5353,1952,"Untamed Frontier"
3,4509528,Western,united-nations,U5353,1993,"Untamed Cowgirls of the Wild West Part 1: The Pillowbiters"
3,4509511,Western,united-nations,U5353,1918,Untamed
3,3260236,Western,anatomy-chart,A5352,2013,"Ain't No Sunshine"
3,3293777,Western,anatomy-chart,A5352,1917,"Anything Once"
3,3285526,Western,anatomy-chart,A5352,1971,"Anda muchacho, spara!"
3,2132175,Western,reporter,R1636,2009,"Reporters Uncensored (RUTV)"
3,4535085,Western,visiting-mother's-grave,V2352,1972,"Vsadnik bez golovy"
3,4516739,Western,visiting-mother's-grave,V2352,1971,"Vahsetin esirleri"
3,4524008,Western,visiting-mother's-grave,V2352,1917,"Vestens BÃ¸rn"
3,4143003,Western,reference-to-wayne-rooney,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-wayne-rooney,R1652,1928,"Rip Roaring Logan"
3,451532,Western,china,C5,1955,Cheyenne
3,3398816,Western,china,C5,1978,Cananea
3,3418261,Western,china,C5,1984,Cheyenne
3,3418262,Western,china,C5,1996,Cheyenne
3,3418260,Western,china,C5,1947,Cheyenne
3,3552468,Western,china,C5,2016,"El Camino"
3,3532287,Western,dorm,D65,2013,Drain
3,3811117,Western,kids,K32,1974,"Kit & Co."
3,3804136,Western,kids,K32,1974,"Khhotte Sikkay"
3,3223039,Western,controversy,C5361,1920,"A Counter Plot"
3,3450418,Western,controversy,C5361,2010,Counterfeat
3,4336173,Western,controversy,C5361,1919,"The Counterfeit Trail"
3,4143003,Western,reference-to-archangel-michael,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-archangel-michael,R1652,1928,"Rip Roaring Logan"
3,2386058,Western,stabbed-in-the-knee,S3135,1955,"Steve Donovan, Western Marshal"
3,4248843,Western,stabbed-in-the-knee,S3135,1927,"South of the Northern Lights"
3,1119750,Western,counter-terrorism-unit,C5363,1972,"The Century Turns"
3,3441219,Western,counter-terrorism-unit,C5363,2016,"Common Threads"
3,3446185,Western,counter-terrorism-unit,C5363,2010,Contrition
3,3450588,Western,counter-terrorism-unit,C5363,1976,"Country Doc"
3,3552771,Western,counter-terrorism-unit,C5363,1962,"El centauro del norte"
3,3328704,Western,berlin-germany,B6452,1962,"Barilan sa baboy-kural"
3,4143003,Western,reference-to-cuba-gooding-jr,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-cuba-gooding-jr,R1652,1928,"Rip Roaring Logan"
3,3924622,Western,mental-disorder,M5343,1971,"Man in the Wilderness"
3,4390968,Western,mental-disorder,M5343,1909,"The Mended Lute"
3,3575143,Western,expectant-father,E2123,2007,"Espagueti western"
3,3544606,Western,expectant-father,E2123,1961,"Eca Babagot"
3,3422132,Western,cocaine,C25,1970,Chisum
3,3418943,Western,cocaine,C25,1980,Chicano
3,3223039,Western,comedy-troupe,C5361,1920,"A Counter Plot"
3,3450418,Western,comedy-troupe,C5361,2010,Counterfeat
3,4336173,Western,comedy-troupe,C5361,1919,"The Counterfeit Trail"
3,2610091,Western,englishman-abroad,E5242,2008,"The Englishman's Boy"
3,3744730,Western,insecurity,I5263,2010,"In Security"
3,3750618,Western,insecurity,I5263,1909,Ingratitude
3,3748275,Western,insecurity,I5263,1977,"Incredible Rocky Mountain Race"
3,4369997,Western,insecurity,I5263,2011,"The Incredible Journey of Barnaby Brickwild: A Man Destined to Marry a Woman Destined to Marry Another Man"
3,4431585,Western,telegraph,T4261,1933,"The Telegraph Trail"
3,4426848,Western,strike,S362,1998,"The Staircase"
3,4444026,Western,water-tower,W3636,1920,"The White Rider"
3,4567359,Western,water-tower,W3636,1926,"Without Orders"
3,4543357,Western,water-tower,W3636,1920,"Water, Water, Everywhere"
3,4231111,Western,school-counsellor,S2425,2014,Skulligan
3,139705,Western,american-secret-service,A5625,2012,"American Idol: Transformers Edition"
3,2527524,Western,american-secret-service,A5625,2016,"The American West"
3,3280476,Western,american-secret-service,A5625,1991,"An American Tail: Fievel Goes West"
3,3277399,Western,american-secret-service,A5625,2001,"American Outlaws"
3,3277234,Western,american-secret-service,A5625,2012,"American Lawless"
3,3276605,Western,american-secret-service,A5625,2014,"American Bullfighter: The Story of Leon Coffee"
3,3276647,Western,american-secret-service,A5625,2012,"American Citizen"
3,3276486,Western,american-secret-service,A5625,2010,"American Bandits: Frank and Jesse James"
3,3277145,Western,american-secret-service,A5625,2016,"American Huaso"
3,3277121,Western,american-secret-service,A5625,NULL,"American Homestead"
3,3277868,Western,american-secret-service,A5625,2018,Americana
3,3276936,Western,american-secret-service,A5625,2018,"American Fishtrap"
3,3277342,Western,american-secret-service,A5625,2013,"American Mustang"
3,3276856,Western,american-secret-service,A5625,1942,"American Empire"
3,3276703,Western,american-secret-service,A5625,1950,"American Cowboy"
3,4313761,Western,american-secret-service,A5625,1955,"The Americano"
3,4313516,Western,american-secret-service,A5625,1927,"The American"
3,4313750,Western,american-secret-service,A5625,1971,"The American West of John Ford"
3,3970221,Western,moonwalk-dancing,M5423,1935,"Moonlight on the Prairie"
3,3970222,Western,moonwalk-dancing,M5423,1937,"Moonlight on the Range"
3,3970178,Western,moonwalk-dancing,M5423,1944,"Moonlight and Cactus"
3,4393716,Western,moonwalk-dancing,M5423,1953,"The Moonlighter"
3,4393708,Western,moonwalk-dancing,M5423,2017,"The Moonlight Gambler"
3,4184014,Western,shower-with-clothes-on,S6324,2017,"Saratoga Lights"
3,4318029,Western,bound-and-gagged,B5353,1915,"The Bandit and the Baby"
3,4325128,Western,bound-and-gagged,B5353,2016,"The Bounty Hunter and the Butcher"
3,4325121,Western,bound-and-gagged,B5353,1954,"The Bounty Hunter"
3,4325126,Western,bound-and-gagged,B5353,2017,"The Bounty Hunter"
3,3981620,Western,murder-investigation,M6365,1940,"Murder on the Yukon"
3,3981502,Western,murder-investigation,M6365,2006,"Murder in the West"
3,4139584,Western,russian-agent,R2525,1910,"Reconnaissance d'Indien"
3,4160045,Western,russian-agent,R2525,1998,"Rocco e i magnifici 7"
3,451532,Western,caiman,C5,1955,Cheyenne
3,3398816,Western,caiman,C5,1978,Cananea
3,3418261,Western,caiman,C5,1984,Cheyenne
3,3418262,Western,caiman,C5,1996,Cheyenne
3,3418260,Western,caiman,C5,1947,Cheyenne
3,3552468,Western,caiman,C5,2016,"El Camino"
3,3321546,Western,bedtime-conversation,B3525,1958,"Badman's Country"
3,3320929,Western,bedtime-conversation,B3525,1929,"Bad Men's Money"
3,3320899,Western,bedtime-conversation,B3525,1914,"Bad Man Mason"
3,4555209,Western,woman-wearing-a-wig,W5652,1914,"When We Were Young"
3,4554386,Western,woman-wearing-a-wig,W5652,1913,"When Roaring Gulch Got Suffrage"
3,4421680,Western,swiss-bank-account,S2152,1928,"The Sheik of Mojave"
3,4422266,Western,swiss-bank-account,S2152,1926,"The Show Cowpuncher"
3,4418534,Western,swiss-bank-account,S2152,1969,"The Scavengers"
3,3260162,Western,animal-cage,A542,2011,Aimless
3,4314169,Western,animal-cage,A542,1970,"The Animals"
3,3557488,Western,president,P6235,1966,"El precio de un hombre"
3,4081005,Western,president,P6235,1965,"PerchÃ© uccidi ancora"
3,3282407,Western,unexpected-visit,U5212,1915,"An Unexpected Romance"
3,3282395,Western,unexpected-visit,U5212,1928,"An Unexpected Hero"
3,4438644,Western,unexpected-visit,U5212,1923,"The Unsuspecting Stranger"
3,4437906,Western,unexpected-visit,U5212,1919,"The Unexpected Shot"
3,4506411,Western,unexpected-visit,U5212,1947,"Unexpected Guest"
3,3451799,Western,co-pilot,C143,1934,"Cowboy Holiday"
3,4053780,Western,organizer,O6252,2010,"Orson's Perish"
3,3974732,Western,mountain-retreat,M5356,1939,"Mountain Rhythm"
3,3974734,Western,mountain-retreat,M5356,1949,"Mountain Rhythm"
3,4394369,Western,mountain-retreat,M5356,1914,"The Mountain Rat"
3,4393597,Western,mountain-retreat,M5356,1910,"The Montana Ranchman"
3,4388303,Western,mountain-retreat,M5356,1927,"The Man Tamer"
3,3393909,Western,cookery,C26,2002,CacerÃ­a
3,3436292,Western,cookery,C26,NULL,Coker
3,3552398,Western,cookery,C26,1966,"El cachorro"
3,4330618,Western,cookery,C26,2015,"The Chagra"
3,3868760,Western,leaving-message-on-answering-machine,L1525,2005,"Leave 'em Hangin'"
3,3903023,Western,leaving-message-on-answering-machine,L1525,2010,"Love & Vengeance"
3,2501923,Western,travel,T614,2010,"Terra ribelle"
3,3242685,Western,travel,T614,1910,"A True Pal"
3,4435889,Western,travel,T614,NULL,"The Trouble"
3,4484054,Western,travel,T614,1918,"True Blue"
3,4432143,Western,travel,T614,1924,"The Terror of Pueblo"
3,4435626,Western,travel,T614,1912,"The Tribal Law"
3,4143003,Western,reference-to-marta-kubisova,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-marta-kubisova,R1652,1928,"Rip Roaring Logan"
3,3557688,Western,pigsty,P23,2009,"El puesto"
3,4073010,Western,pigsty,P23,1951,"Passage West"
3,4104075,Western,pigsty,P23,1954,"Posse Cat"
3,4403475,Western,pigsty,P23,1935,"The Pecos Kid"
3,661284,Western,day-age-theory,D236,1964,Destry
3,3500859,Western,day-age-theory,D236,1954,Destry
3,4339559,Western,day-age-theory,D236,NULL,"The Daughter"
3,3452002,Western,chase,C2,1927,"Cows Is Cows"
3,3449725,Western,chase,C2,1972,"CosÃ¬ sia"
3,3425661,Western,chase,C2,1967,Chuka
3,3553007,Western,chase,C2,1966,"El Cisco"
3,4335566,Western,chase,C2,1911,"The Cook"
3,4183425,Western,speaking-korean,S1252,1942,"Saps in Chaps"
3,4253237,Western,speaking-korean,S1252,1911,"Spike Shannon's Last Fight"
3,4426126,Western,speaking-korean,S1252,1974,"The Spikes Gang"
3,4186669,Western,sobbing-female,S1521,2010,"Saving Hubble"
3,4204448,Western,sobbing-female,S1521,1960,"Seven Ways from Sundown"
3,4421670,Western,sobbing-female,S1521,1912,"The Sheepman's Escape"
3,3555908,Western,loss-of-friend,L2165,1989,"El loco Bronco"
3,3908475,Western,loss-of-friend,L2165,1910,"Luck of Roaring Camp"
3,4384993,Western,loss-of-friend,L2165,1937,"The Luck of Roaring Camp"
3,4384991,Western,loss-of-friend,L2165,1911,"The Luck of Roaring Camp"
3,4384992,Western,loss-of-friend,L2165,1917,"The Luck of Roaring Camp"
3,3216474,Western,gaming,G52,2010,"6 Guns"
3,3204690,Western,gaming,G52,2010,"11 Guns"
3,3667179,Western,gaming,G52,1919,"Gun Magic"
3,3667207,Western,gaming,G52,1922,"Gun Shy"
3,4363249,Western,gaming,G52,1963,"The Gun Hawk"
3,4357013,Western,gaming,G52,1949,"The Gay Amigo"
3,3435401,Western,code-of-honor,C3156,1930,"Code of Honor"
3,4143003,Western,reference-to-alfred-radok,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-alfred-radok,R1652,1928,"Rip Roaring Logan"
3,4143003,Western,reference-to-andy-warhol,R1652,1915,"Reforming the Outlaw"
3,4155995,Western,reference-to-andy-warhol,R1652,1928,"Rip Roaring Logan"
3,4073449,Western,possum,P25,1954,Passion
3,4121949,Western,possum,P25,2009,"Push On"
3,3699789,Western,hispanic-woman,H2152,1912,"His Punishment"
3,3635597,Western,gay-minister,G5236,1944,"Gangsters of the Frontier"
3,3635569,Western,gay-minister,G5236,1945,"Gangster's Den"
3,3667219,Western,gay-minister,G5236,1961,"Gun Street"
3,3653142,Western,gay-minister,G5236,1917,"Goin' Straight"
3,3667700,Western,gay-minister,G5236,1957,"Gunsight Ridge"
3,4363344,Western,gay-minister,G5236,2011,"The Gunstringer"
3,4096410,Western,planet-earth,P4536,1959,"Plunderers of Painted Flats"
3,4406230,Western,planet-earth,P4536,1915,"The Plunderer"
3,4406233,Western,planet-earth,P4536,1960,"The Plunderers"
3,4406227,Western,planet-earth,P4536,1927,"The Plumed Rider"
3,4406232,Western,planet-earth,P4536,1948,"The Plunderers"
3,4406231,Western,planet-earth,P4536,1924,"The Plunderer"
3,3451051,Western,crucifix-pendant,C6212,1913,"Courage of Sorts"
